Species	IMGT.GENE.DB	locus	region	functional	chr.order
Rattus norvegicus non-functional	IGHV5S21	IGH	V	FALSE	2928
Rattus norvegicus non-functional	IGHV5S22	IGH	V	FALSE	2929
Rattus norvegicus functional	IGHV5S23	IGH	V	TRUE	2930
Rattus norvegicus non-functional	IGHV5S24	IGH	V	FALSE	2931
Rattus norvegicus non-functional	IGHV5S25	IGH	V	FALSE	2932
Rattus norvegicus non-functional	IGHV5S26	IGH	V	FALSE	2933
Rattus norvegicus functional	IGHV5S27	IGH	V	TRUE	2934
Rattus norvegicus non-functional	IGHV5S28	IGH	V	FALSE	2935
Rattus norvegicus functional	IGHV5S29	IGH	V	TRUE	2936
Rattus norvegicus non-functional	IGHV5S3	IGH	V	FALSE	2937
Rattus norvegicus functional	IGHV5S30	IGH	V	TRUE	2938
Rattus norvegicus non-functional	IGHV5S31	IGH	V	FALSE	2939
Rattus norvegicus functional	IGHV5S32	IGH	V	TRUE	2940
Rattus norvegicus non-functional	IGHV5S33	IGH	V	FALSE	2941
Rattus norvegicus non-functional	IGHV5S34	IGH	V	FALSE	2942
Rattus norvegicus non-functional	IGHV5S35	IGH	V	FALSE	2943
Rattus norvegicus functional	IGHV5S36	IGH	V	TRUE	2944
Rattus norvegicus non-functional	IGHV5S37	IGH	V	FALSE	2945
Rattus norvegicus non-functional	IGHV5S39	IGH	V	FALSE	2946
Rattus norvegicus non-functional	IGHV5S4	IGH	V	FALSE	2947
Rattus norvegicus non-functional	IGHV5S40	IGH	V	FALSE	2948
Rattus norvegicus non-functional	IGHV5S41	IGH	V	FALSE	2949
Rattus norvegicus non-functional	IGHV5S42	IGH	V	FALSE	2950
Rattus norvegicus functional	IGHV5S43	IGH	V	TRUE	2951
Rattus norvegicus non-functional	IGHV5S44	IGH	V	FALSE	2952
Rattus norvegicus functional	IGHV5S45	IGH	V	TRUE	2953
Rattus norvegicus non-functional	IGHV5S46	IGH	V	FALSE	2954
Rattus norvegicus functional	IGHV5S47	IGH	V	TRUE	2955
Rattus norvegicus non-functional	IGHV5S48	IGH	V	FALSE	2956
Rattus norvegicus non-functional	IGHV5S49	IGH	V	FALSE	2957
Rattus norvegicus non-functional	IGHV5S5	IGH	V	FALSE	2958
Rattus norvegicus non-functional	IGHV5S50	IGH	V	FALSE	2959
Rattus norvegicus non-functional	IGHV5S51	IGH	V	FALSE	2960
Rattus norvegicus non-functional	IGHV5S52	IGH	V	FALSE	2961
Rattus norvegicus non-functional	IGHV5S53	IGH	V	FALSE	2962
Rattus norvegicus functional	IGHV5S54	IGH	V	TRUE	2963
Rattus norvegicus non-functional	IGHV5S55	IGH	V	FALSE	2964
Rattus norvegicus non-functional	IGHV5S56	IGH	V	FALSE	2965
Rattus norvegicus functional	IGHV5S57	IGH	V	TRUE	2966
Rattus norvegicus functional	IGHV5S58	IGH	V	TRUE	2967
Rattus norvegicus non-functional	IGHV5S59	IGH	V	FALSE	2968
Rattus norvegicus non-functional	IGHV5S6	IGH	V	FALSE	2969
Rattus norvegicus non-functional	IGHV5S60	IGH	V	FALSE	2970
Rattus norvegicus non-functional	IGHV5S61	IGH	V	FALSE	2971
Rattus norvegicus non-functional	IGHV5S62	IGH	V	FALSE	2972
Rattus norvegicus non-functional	IGHV5S63	IGH	V	FALSE	2973
Rattus norvegicus functional	IGHV5S64	IGH	V	TRUE	2974
Rattus norvegicus functional	IGHV5S65	IGH	V	TRUE	2975
Rattus norvegicus non-functional	IGHV5S66	IGH	V	FALSE	2976
Rattus norvegicus non-functional	IGHV5S67	IGH	V	FALSE	2977
Rattus norvegicus non-functional	IGHV5S68	IGH	V	FALSE	2978
Rattus norvegicus non-functional	IGHV5S69	IGH	V	FALSE	2979
Rattus norvegicus non-functional	IGHV5S7	IGH	V	FALSE	2980
Rattus norvegicus non-functional	IGHV5S70	IGH	V	FALSE	2981
Rattus norvegicus non-functional	IGHV5S71	IGH	V	FALSE	2982
Rattus norvegicus non-functional	IGHV5S72	IGH	V	FALSE	2983
Rattus norvegicus non-functional	IGHV5S73	IGH	V	FALSE	2984
Rattus norvegicus functional	IGHV5S74	IGH	V	TRUE	2985
Rattus norvegicus non-functional	IGHV5S75	IGH	V	FALSE	2986
Rattus norvegicus functional	IGHV5S8	IGH	V	TRUE	2987
Rattus norvegicus non-functional	IGHV5S9	IGH	V	FALSE	2988
Rattus norvegicus non-functional	IGHV6S1	IGH	V	FALSE	2989
Rattus norvegicus functional	IGHV6S10	IGH	V	TRUE	2990
Rattus norvegicus functional	IGHV6S11	IGH	V	TRUE	2991
Rattus norvegicus non-functional	IGHV6S12	IGH	V	FALSE	2992
Rattus norvegicus non-functional	IGHV6S13	IGH	V	FALSE	2993
Rattus norvegicus functional	IGHV6S14	IGH	V	TRUE	2994
Rattus norvegicus non-functional	IGHV6S15	IGH	V	FALSE	2995
Rattus norvegicus non-functional	IGHV6S16	IGH	V	FALSE	2996
Rattus norvegicus functional	IGHV6S17	IGH	V	TRUE	2997
Rattus norvegicus functional	IGHV6S18	IGH	V	TRUE	2998
Rattus norvegicus functional	IGHV6S19	IGH	V	TRUE	2999
Rattus norvegicus non-functional	IGHV6S20	IGH	V	FALSE	3000
Rattus norvegicus functional	IGHV6S3	IGH	V	TRUE	3001
Rattus norvegicus non-functional	IGHV6S4	IGH	V	FALSE	3002
Rattus norvegicus non-functional	IGHV6S5	IGH	V	FALSE	3003
Rattus norvegicus functional	IGHV6S6	IGH	V	TRUE	3004
Rattus norvegicus non-functional	IGHV6S7	IGH	V	FALSE	3005
Rattus norvegicus non-functional	IGHV6S8	IGH	V	FALSE	3006
Rattus norvegicus non-functional	IGHV6S9	IGH	V	FALSE	3007
Rattus norvegicus functional	IGHV7S1	IGH	V	TRUE	3008
Rattus norvegicus non-functional	IGHV7S10	IGH	V	FALSE	3009
Rattus norvegicus non-functional	IGHV7S11	IGH	V	FALSE	3010
Rattus norvegicus non-functional	IGHV7S12	IGH	V	FALSE	3011
Rattus norvegicus functional	IGHV7S13	IGH	V	TRUE	3012
Rattus norvegicus non-functional	IGHV7S14	IGH	V	FALSE	3013
Rattus norvegicus non-functional	IGHV7S15	IGH	V	FALSE	3014
Rattus norvegicus functional	IGHV7S16	IGH	V	TRUE	3015
Rattus norvegicus non-functional	IGHV7S2	IGH	V	FALSE	3016
Rattus norvegicus non-functional	IGHV7S3	IGH	V	FALSE	3017
Rattus norvegicus functional	IGHV7S4	IGH	V	TRUE	3018
Rattus norvegicus functional	IGHV7S5	IGH	V	TRUE	3019
Rattus norvegicus functional	IGHV7S6	IGH	V	TRUE	3020
Rattus norvegicus non-functional	IGHV7S8	IGH	V	FALSE	3021
Rattus norvegicus non-functional	IGHV7S9	IGH	V	FALSE	3022
Rattus norvegicus non-functional	IGHV8S1	IGH	V	FALSE	3023
Rattus norvegicus functional	IGHV8S10	IGH	V	TRUE	3024
Rattus norvegicus functional	IGHV8S11	IGH	V	TRUE	3025
Rattus norvegicus non-functional	IGHV8S12	IGH	V	FALSE	3026
Rattus norvegicus functional	IGHV8S13	IGH	V	TRUE	3027
Rattus norvegicus non-functional	IGHV8S14	IGH	V	FALSE	3028
Rattus norvegicus functional	IGHV8S15	IGH	V	TRUE	3029
Rattus norvegicus functional	IGHV8S16	IGH	V	TRUE	3030
Rattus norvegicus non-functional	IGHV8S17	IGH	V	FALSE	3031
Rattus norvegicus functional	IGHV8S18	IGH	V	TRUE	3032
Rattus norvegicus non-functional	IGHV8S19	IGH	V	FALSE	3033
Rattus norvegicus functional	IGHV8S2	IGH	V	TRUE	3034
Rattus norvegicus non-functional	IGHV8S3	IGH	V	FALSE	3035
Rattus norvegicus non-functional	IGHV8S4	IGH	V	FALSE	3036
Rattus norvegicus non-functional	IGHV8S5	IGH	V	FALSE	3037
Rattus norvegicus non-functional	IGHV8S6	IGH	V	FALSE	3038
Rattus norvegicus functional	IGHV8S7	IGH	V	TRUE	3039
Rattus norvegicus non-functional	IGHV8S8	IGH	V	FALSE	3040
Rattus norvegicus non-functional	IGHV8S9	IGH	V	FALSE	3041
Rattus norvegicus non-functional	IGHV9S1	IGH	V	FALSE	3042
Rattus norvegicus non-functional	IGHV9S2	IGH	V	FALSE	3043
Rattus norvegicus functional	IGHV9S3	IGH	V	TRUE	3044
Rattus norvegicus functional	IGHV9S4	IGH	V	TRUE	3045
Rattus norvegicus non-functional	IGHV9S5	IGH	V	FALSE	3046
Rattus norvegicus functional	IGHV9S6	IGH	V	TRUE	3047
Rattus norvegicus non-functional	IGHV9S7	IGH	V	FALSE	3048
Rattus norvegicus functional	IGHV9S8	IGH	V	TRUE	3049
Rattus norvegicus functional	IGKJ1	IGK	J	TRUE	3050
Rattus norvegicus functional	IGKJ2-1	IGK	J	TRUE	3051
Rattus norvegicus functional	IGKJ2-2	IGK	J	TRUE	3052
Rattus norvegicus functional	IGKJ2-3	IGK	J	TRUE	3053
Rattus norvegicus non-functional	IGKJ3	IGK	J	FALSE	3054
Rattus norvegicus functional	IGKJ4	IGK	J	TRUE	3055
Rattus norvegicus functional	IGKJ5	IGK	J	TRUE	3056
Rattus norvegicus functional	IGKV10S11	IGK	V	TRUE	3057
Rattus norvegicus functional	IGKV10S12	IGK	V	TRUE	3058
Rattus norvegicus functional	IGKV10S5	IGK	V	TRUE	3059
Rattus norvegicus functional	IGKV10S6	IGK	V	TRUE	3060
Rattus norvegicus functional	IGKV10S9	IGK	V	TRUE	3061
Rattus norvegicus functional	IGKV12S1	IGK	V	TRUE	3062
Rattus norvegicus functional	IGKV12S11	IGK	V	TRUE	3063
Rattus norvegicus non-functional	IGKV12S12	IGK	V	FALSE	3064
Rattus norvegicus functional	IGKV12S14	IGK	V	TRUE	3065
Rattus norvegicus functional	IGKV12S16	IGK	V	TRUE	3066
Rattus norvegicus functional	IGKV12S17	IGK	V	TRUE	3067
Rattus norvegicus functional	IGKV12S20	IGK	V	TRUE	3068
Rattus norvegicus functional	IGKV12S22	IGK	V	TRUE	3069
Rattus norvegicus functional	IGKV12S24	IGK	V	TRUE	3070
Rattus norvegicus functional	IGKV12S25	IGK	V	TRUE	3071
Rattus norvegicus functional	IGKV12S26	IGK	V	TRUE	3072
Rattus norvegicus non-functional	IGKV12S27	IGK	V	FALSE	3073
Rattus norvegicus non-functional	IGKV12S28	IGK	V	FALSE	3074
Rattus norvegicus functional	IGKV12S29	IGK	V	TRUE	3075
Rattus norvegicus functional	IGKV12S30	IGK	V	TRUE	3076
Rattus norvegicus functional	IGKV12S31	IGK	V	TRUE	3077
Rattus norvegicus functional	IGKV12S32	IGK	V	TRUE	3078
Rattus norvegicus functional	IGKV12S34	IGK	V	TRUE	3079
Rattus norvegicus functional	IGKV12S36	IGK	V	TRUE	3080
Rattus norvegicus functional	IGKV12S38	IGK	V	TRUE	3081
Rattus norvegicus functional	IGKV12S39	IGK	V	TRUE	3082
Rattus norvegicus non-functional	IGKV12S5	IGK	V	FALSE	3083
Rattus norvegicus functional	IGKV12S7	IGK	V	TRUE	3084
Rattus norvegicus functional	IGKV12S8	IGK	V	TRUE	3085
Rattus norvegicus functional	IGKV12S9	IGK	V	TRUE	3086
Rattus norvegicus non-functional	IGKV13S7	IGK	V	FALSE	3087
Rattus norvegicus functional	IGKV14S1	IGK	V	TRUE	3088
Rattus norvegicus functional	IGKV14S13	IGK	V	TRUE	3089
Rattus norvegicus functional	IGKV14S14	IGK	V	TRUE	3090
Rattus norvegicus functional	IGKV14S15	IGK	V	TRUE	3091
Rattus norvegicus functional	IGKV14S16	IGK	V	TRUE	3092
Rattus norvegicus functional	IGKV14S18	IGK	V	TRUE	3093
Rattus norvegicus functional	IGKV14S19	IGK	V	TRUE	3094
Rattus norvegicus functional	IGKV14S2	IGK	V	TRUE	3095
Rattus norvegicus functional	IGKV14S22	IGK	V	TRUE	3096
Rattus norvegicus non-functional	IGKV14S4	IGK	V	FALSE	3097
Rattus norvegicus functional	IGKV14S8	IGK	V	TRUE	3098
Rattus norvegicus functional	IGKV14S9	IGK	V	TRUE	3099
Rattus norvegicus non-functional	IGKV15S2	IGK	V	FALSE	3100
Rattus norvegicus non-functional	IGKV15S3	IGK	V	FALSE	3101
Rattus norvegicus functional	IGKV15S4	IGK	V	TRUE	3102
Rattus norvegicus functional	IGKV16S1	IGK	V	TRUE	3103
Rattus norvegicus non-functional	IGKV16S2	IGK	V	FALSE	3104
Rattus norvegicus functional	IGKV17S1	IGK	V	TRUE	3105
Rattus norvegicus functional	IGKV18S1	IGK	V	TRUE	3106
Rattus norvegicus functional	IGKV19S1	IGK	V	TRUE	3107
Rattus norvegicus functional	IGKV19S2	IGK	V	TRUE	3108
Rattus norvegicus functional	IGKV1S1	IGK	V	TRUE	3109
Rattus norvegicus functional	IGKV1S12	IGK	V	TRUE	3110
Rattus norvegicus functional	IGKV1S14	IGK	V	TRUE	3111
Rattus norvegicus non-functional	IGKV1S15	IGK	V	FALSE	3112
Rattus norvegicus functional	IGKV1S18	IGK	V	TRUE	3113
Rattus norvegicus functional	IGKV1S19	IGK	V	TRUE	3114
Rattus norvegicus functional	IGKV1S21	IGK	V	TRUE	3115
Rattus norvegicus functional	IGKV1S22	IGK	V	TRUE	3116
Rattus norvegicus functional	IGKV1S23	IGK	V	TRUE	3117
Rattus norvegicus functional	IGKV1S24	IGK	V	TRUE	3118
Rattus norvegicus functional	IGKV1S25	IGK	V	TRUE	3119
Rattus norvegicus functional	IGKV1S26	IGK	V	TRUE	3120
Rattus norvegicus functional	IGKV1S27	IGK	V	TRUE	3121
Rattus norvegicus functional	IGKV1S28	IGK	V	TRUE	3122
Rattus norvegicus functional	IGKV1S29	IGK	V	TRUE	3123
Rattus norvegicus functional	IGKV1S30	IGK	V	TRUE	3124
Rattus norvegicus functional	IGKV1S31	IGK	V	TRUE	3125
Rattus norvegicus non-functional	IGKV1S32	IGK	V	FALSE	3126
Rattus norvegicus functional	IGKV1S34	IGK	V	TRUE	3127
Rattus norvegicus functional	IGKV1S42	IGK	V	TRUE	3128
Rattus norvegicus functional	IGKV1S5	IGK	V	TRUE	3129
Rattus norvegicus functional	IGKV1S7	IGK	V	TRUE	3130
Rattus norvegicus functional	IGKV1S8	IGK	V	TRUE	3131
Rattus norvegicus functional	IGKV20S1	IGK	V	TRUE	3132
Rattus norvegicus functional	IGKV21S2	IGK	V	TRUE	3133
Rattus norvegicus functional	IGKV21S3	IGK	V	TRUE	3134
Rattus norvegicus functional	IGKV22S1	IGK	V	TRUE	3135
Rattus norvegicus functional	IGKV22S2	IGK	V	TRUE	3136
Rattus norvegicus functional	IGKV22S4	IGK	V	TRUE	3137
Rattus norvegicus functional	IGKV22S5	IGK	V	TRUE	3138
Rattus norvegicus non-functional	IGKV22S6	IGK	V	FALSE	3139
Rattus norvegicus functional	IGKV22S7	IGK	V	TRUE	3140
Rattus norvegicus non-functional	IGKV22S8	IGK	V	FALSE	3141
Rattus norvegicus functional	IGKV22S9	IGK	V	TRUE	3142
Rattus norvegicus functional	IGKV2S11	IGK	V	TRUE	3143
Rattus norvegicus functional	IGKV2S16	IGK	V	TRUE	3144
Rattus norvegicus functional	IGKV2S17	IGK	V	TRUE	3145
Rattus norvegicus non-functional	IGKV2S20	IGK	V	FALSE	3146
Rattus norvegicus non-functional	IGKV2S21	IGK	V	FALSE	3147
Rattus norvegicus non-functional	IGKV2S22	IGK	V	FALSE	3148
Rattus norvegicus non-functional	IGKV2S23	IGK	V	FALSE	3149
Rattus norvegicus non-functional	IGKV2S24	IGK	V	FALSE	3150
Rattus norvegicus functional	IGKV2S25	IGK	V	TRUE	3151
Rattus norvegicus functional	IGKV2S26	IGK	V	TRUE	3152
Rattus norvegicus functional	IGKV2S27	IGK	V	TRUE	3153
Rattus norvegicus functional	IGKV2S3	IGK	V	TRUE	3154
Rattus norvegicus functional	IGKV2S6	IGK	V	TRUE	3155
Rattus norvegicus functional	IGKV2S9	IGK	V	TRUE	3156
Rattus norvegicus functional	IGKV3S1	IGK	V	TRUE	3157
Rattus norvegicus functional	IGKV3S10	IGK	V	TRUE	3158
Rattus norvegicus functional	IGKV3S11	IGK	V	TRUE	3159
Rattus norvegicus non-functional	IGKV3S12	IGK	V	FALSE	3160
Rattus norvegicus functional	IGKV3S13	IGK	V	TRUE	3161
Rattus norvegicus non-functional	IGKV3S14	IGK	V	FALSE	3162
Rattus norvegicus non-functional	IGKV3S15	IGK	V	FALSE	3163
Rattus norvegicus functional	IGKV3S17	IGK	V	TRUE	3164
Rattus norvegicus functional	IGKV3S18	IGK	V	TRUE	3165
Rattus norvegicus functional	IGKV3S19	IGK	V	TRUE	3166
Rattus norvegicus functional	IGKV3S5	IGK	V	TRUE	3167
Rattus norvegicus functional	IGKV3S6	IGK	V	TRUE	3168
Rattus norvegicus non-functional	IGKV3S7	IGK	V	FALSE	3169
Rattus norvegicus functional	IGKV3S8	IGK	V	TRUE	3170
Rattus norvegicus functional	IGKV3S9	IGK	V	TRUE	3171
Rattus norvegicus functional	IGKV4S10	IGK	V	TRUE	3172
Rattus norvegicus functional	IGKV4S11	IGK	V	TRUE	3173
Rattus norvegicus functional	IGKV4S12	IGK	V	TRUE	3174
Rattus norvegicus functional	IGKV4S13	IGK	V	TRUE	3175
Rattus norvegicus functional	IGKV4S14	IGK	V	TRUE	3176
Rattus norvegicus functional	IGKV4S15	IGK	V	TRUE	3177
Rattus norvegicus functional	IGKV4S16	IGK	V	TRUE	3178
Rattus norvegicus functional	IGKV4S18	IGK	V	TRUE	3179
Rattus norvegicus functional	IGKV4S19	IGK	V	TRUE	3180
Rattus norvegicus functional	IGKV4S2	IGK	V	TRUE	3181
Rattus norvegicus functional	IGKV4S20	IGK	V	TRUE	3182
Rattus norvegicus functional	IGKV4S21	IGK	V	TRUE	3183
Rattus norvegicus functional	IGKV4S3	IGK	V	TRUE	3184
Rattus norvegicus functional	IGKV4S4	IGK	V	TRUE	3185
Rattus norvegicus functional	IGKV4S5	IGK	V	TRUE	3186
Rattus norvegicus functional	IGKV4S6	IGK	V	TRUE	3187
Rattus norvegicus functional	IGKV4S7	IGK	V	TRUE	3188
Rattus norvegicus functional	IGKV4S8	IGK	V	TRUE	3189
Rattus norvegicus functional	IGKV4S9	IGK	V	TRUE	3190
Rattus norvegicus non-functional	IGKV5S1	IGK	V	FALSE	3191
Rattus norvegicus functional	IGKV5S10	IGK	V	TRUE	3192
Rattus norvegicus functional	IGKV5S12	IGK	V	TRUE	3193
Rattus norvegicus functional	IGKV5S2	IGK	V	TRUE	3194
Rattus norvegicus non-functional	IGKV5S4	IGK	V	FALSE	3195
Rattus norvegicus functional	IGKV5S5	IGK	V	TRUE	3196
Rattus norvegicus functional	IGKV5S6	IGK	V	TRUE	3197
Rattus norvegicus functional	IGKV6S10	IGK	V	TRUE	3198
Rattus norvegicus functional	IGKV6S11	IGK	V	TRUE	3199
Rattus norvegicus non-functional	IGKV6S2	IGK	V	FALSE	3200
Rattus norvegicus non-functional	IGKV6S3	IGK	V	FALSE	3201
Rattus norvegicus functional	IGKV6S4	IGK	V	TRUE	3202
Rattus norvegicus functional	IGKV6S5	IGK	V	TRUE	3203
Rattus norvegicus non-functional	IGKV6S6	IGK	V	FALSE	3204
Rattus norvegicus functional	IGKV6S7	IGK	V	TRUE	3205
Rattus norvegicus functional	IGKV6S8	IGK	V	TRUE	3206
Rattus norvegicus functional	IGKV6S9	IGK	V	TRUE	3207
Rattus norvegicus functional	IGKV7S1	IGK	V	TRUE	3208
Rattus norvegicus functional	IGKV8S10	IGK	V	TRUE	3209
Rattus norvegicus non-functional	IGKV8S11	IGK	V	FALSE	3210
Rattus norvegicus non-functional	IGKV8S2	IGK	V	FALSE	3211
Rattus norvegicus functional	IGKV8S4	IGK	V	TRUE	3212
Rattus norvegicus functional	IGKV8S5	IGK	V	TRUE	3213
Rattus norvegicus functional	IGKV8S6	IGK	V	TRUE	3214
Rattus norvegicus functional	IGKV8S7	IGK	V	TRUE	3215
Rattus norvegicus functional	IGKV8S8	IGK	V	TRUE	3216
Rattus norvegicus functional	IGKV8S9	IGK	V	TRUE	3217
Rattus norvegicus functional	IGKV9S1	IGK	V	TRUE	3218
Rattus norvegicus functional	IGKV9S2	IGK	V	TRUE	3219
Rattus norvegicus functional	IGLJ1	IGL	J	TRUE	3220
Rattus norvegicus non-functional	IGLJ2	IGL	J	FALSE	3221
Rattus norvegicus functional	IGLJ3	IGL	J	TRUE	3222
Rattus norvegicus non-functional	IGLJ4	IGL	J	FALSE	3223
Rattus norvegicus functional	IGLV1S1	IGL	V	TRUE	3224
Rattus norvegicus functional	IGLV2S1	IGL	V	TRUE	3225
Rattus norvegicus functional	IGLV3S1	IGL	V	TRUE	3226
Rattus norvegicus functional	IGLV3S2	IGL	V	TRUE	3227
Rattus norvegicus functional	IGLV3S3	IGL	V	TRUE	3228
Rattus norvegicus functional	IGLV3S4	IGL	V	TRUE	3229
Rattus norvegicus functional	IGLV3S5	IGL	V	TRUE	3230
Sus scrofa functional	IGHD	IGH	D	TRUE	3231
Sus scrofa functional	IGHD1	IGH	D	TRUE	3232
Sus scrofa functional	IGHD2	IGH	D	TRUE	3233
Sus scrofa functional	IGHD3	IGH	D	TRUE	3234
Sus scrofa functional	IGHD4	IGH	D	TRUE	3235
Sus scrofa functional	IGHJ1	IGH	J	TRUE	3236
Sus scrofa functional	IGHJ2	IGH	J	TRUE	3237
Sus scrofa functional	IGHJ3	IGH	J	TRUE	3238
Sus scrofa functional	IGHJ4	IGH	J	TRUE	3239
Sus scrofa functional	IGHJ5	IGH	J	TRUE	3240
Sus scrofa non-functional	IGHV1-1	IGH	V	FALSE	3241
Sus scrofa functional	IGHV1-10	IGH	V	TRUE	3242
Sus scrofa functional	IGHV1-11	IGH	V	TRUE	3243
Sus scrofa functional	IGHV1-12	IGH	V	TRUE	3244
Sus scrofa non-functional	IGHV1-13	IGH	V	FALSE	3245
Sus scrofa functional	IGHV1-14	IGH	V	TRUE	3246
Sus scrofa functional	IGHV1-15	IGH	V	TRUE	3247
Sus scrofa functional	IGHV1-2	IGH	V	TRUE	3248
Sus scrofa non-functional	IGHV1-3	IGH	V	FALSE	3249
Sus scrofa functional	IGHV1-4	IGH	V	TRUE	3250
Sus scrofa functional	IGHV1-5	IGH	V	TRUE	3251
Sus scrofa functional	IGHV1-6	IGH	V	TRUE	3252
Sus scrofa non-functional	IGHV1-7	IGH	V	FALSE	3253
Sus scrofa functional	IGHV1-8	IGH	V	TRUE	3254
Sus scrofa non-functional	IGHV1-9	IGH	V	FALSE	3255
Sus scrofa functional	IGHV1S2	IGH	V	TRUE	3256
Sus scrofa non-functional	IGHV1S3	IGH	V	FALSE	3257
Sus scrofa functional	IGHV1S5	IGH	V	TRUE	3258
Sus scrofa functional	IGHV1S6	IGH	V	TRUE	3259
Sus scrofa non-functional	IGHV1S7	IGH	V	FALSE	3260
Sus scrofa non-functional	IGHV1S8	IGH	V	FALSE	3261
Sus scrofa functional	IGKJ1	IGK	J	TRUE	3262
Sus scrofa functional	IGKJ2	IGK	J	TRUE	3263
Sus scrofa functional	IGKJ3	IGK	J	TRUE	3264
Sus scrofa functional	IGKJ4	IGK	J	TRUE	3265
Sus scrofa functional	IGKJ5	IGK	J	TRUE	3266
Sus scrofa functional	IGKV1-11	IGK	V	TRUE	3267
Sus scrofa functional	IGKV1-14	IGK	V	TRUE	3268
Sus scrofa functional	IGKV1-7	IGK	V	TRUE	3269
Sus scrofa functional	IGKV1-9	IGK	V	TRUE	3270
Sus scrofa functional	IGKV1D-11	IGK	V	TRUE	3271
Sus scrofa functional	IGKV2-10	IGK	V	TRUE	3272
Sus scrofa functional	IGKV2-12	IGK	V	TRUE	3273
Sus scrofa functional	IGKV2-13	IGK	V	TRUE	3274
Sus scrofa non-functional	IGKV2-5	IGK	V	FALSE	3275
Sus scrofa functional	IGKV2-6	IGK	V	TRUE	3276
Sus scrofa functional	IGKV2-8	IGK	V	TRUE	3277
Sus scrofa non-functional	IGKV2/OR3-1	IGK	V	FALSE	3278
Sus scrofa functional	IGKV2D-12	IGK	V	TRUE	3279
Sus scrofa non-functional	IGKV3-3	IGK	V	FALSE	3280
Sus scrofa non-functional	IGKV5-4	IGK	V	FALSE	3281
Sus scrofa functional	IGLJ2	IGL	J	TRUE	3282
Sus scrofa functional	IGLJ3	IGL	J	TRUE	3283
Sus scrofa functional	IGLJ4	IGL	J	TRUE	3284
Sus scrofa non-functional	IGLV(III)-8	IGL	V	FALSE	3285
Sus scrofa non-functional	IGLV1-15	IGL	V	FALSE	3286
Sus scrofa non-functional	IGLV1-20	IGL	V	FALSE	3287
Sus scrofa functional	IGLV2-6	IGL	V	TRUE	3288
Sus scrofa non-functional	IGLV3-1	IGL	V	FALSE	3289
Sus scrofa functional	IGLV3-2	IGL	V	TRUE	3290
Sus scrofa functional	IGLV3-3	IGL	V	TRUE	3291
Sus scrofa functional	IGLV3-4	IGL	V	TRUE	3292
Sus scrofa functional	IGLV3-5	IGL	V	TRUE	3293
Sus scrofa non-functional	IGLV5-11	IGL	V	FALSE	3294
Sus scrofa functional	IGLV5-14	IGL	V	TRUE	3295
Sus scrofa non-functional	IGLV5-17	IGL	V	FALSE	3296
Sus scrofa non-functional	IGLV5-22	IGL	V	FALSE	3297
Sus scrofa non-functional	IGLV7-7	IGL	V	FALSE	3298
Sus scrofa non-functional	IGLV7-9	IGL	V	FALSE	3299
Sus scrofa functional	IGLV8-10	IGL	V	TRUE	3300
Sus scrofa functional	IGLV8-13	IGL	V	TRUE	3301
Sus scrofa non-functional	IGLV8-16	IGL	V	FALSE	3302
Sus scrofa functional	IGLV8-18	IGL	V	TRUE	3303
Sus scrofa functional	IGLV8-19	IGL	V	TRUE	3304
Sus scrofa non-functional	IGLV8-21	IGL	V	FALSE	3305
